ID,PropertyDetails.ValuationNumber,PropertyDetails.RateAccountID,PropertyDetails.PropertyNumber,PropertyDetails.PropertyAddress,PropertyDetails.Certificate(s)OfTitle,PropertyDetails.RatepayerName(s),PropertyDetails.PostalAddressForThisAssessment,CurrentRates.CurrentRatingYear,CurrentRates.RatingPeriod,CurrentRates.Rateability,CurrentRates.RatingDifferential,CurrentRates.LandUse,CurrentRates.LegalDescription,CurrentRates.AreaInHectares,CurrentRates.ValueOfImprovements(01/07/16),CurrentRates.LandValue(01/07/16),CurrentRates.CapitalValue(01/07/16),CurrentRates.SeparatelyUsedOrInhabitedParts,RatesLevied.ResInstDrainageCVConnected.Factor,RatesLevied.ResInstDrainageCVConnected.RateOrCharge,RatesLevied.ResInstDrainageCVConnected.Amount,RatesLevied.FireProtectionWaterRateResInst.Factor,RatesLevied.FireProtectionWaterRateResInst.RateOrCharge,RatesLevied.FireProtectionWaterRateResInst.Amount,RatesBreakdown.OtherTargetedRates.GrossGeneralRate,RatesBreakdown.OtherTargetedRates.NetGeneralRate,RatesBreakdown.ResInstDrainageCVConnected.GrossGeneralRate,RatesBreakdown.ResInstDrainageCVConnected.NetGeneralRate,RatesBreakdown.FireProtectionWaterRateResInst.GrossGeneralRate,RatesBreakdown.FireProtectionWaterRateResInst.NetGeneralRate,RatesBreakdown.TotalOtherTargetedRates.GrossGeneralRate,RatesBreakdown.TotalOtherTargetedRates.NetGeneralRate,RatesBreakdown.TOTALRATES.GrossGeneralRate,RatesBreakdown.TOTALRATES.NetGeneralRate,FutureRates.FutureRatingYear,FutureRates.FutureRatingPeriod,FutureRates.Rateability,FutureRates.RatingDifferential,FutureRates.LandUse,FutureRates.LegalDescription,FutureRates.AreaInHectares,FutureRates.ValueOfImprovements(01/07/16),FutureRates.LandValue(01/07/16),FutureRates.CapitalValue(01/07/16),FutureRates.SeparatelyUsedOrInhabitedParts
322286,27190-40900,2030165,5030165,122 St David Street Dunedin,172/212;153/213;172/211,University of Otago :,PO Box 56 Dunedin 9054,2018,1 Jul 2017 to 30 Jun 2018,Rateable,Area 4 - Residential Institution,Residential Communal Residence Dependant on Othe,LOT 3 DP 2014;PT LOT 2 DP 2014;PT LOT 2 DP 2014;LOT 1 DP 2014,0.1008,10070000,1230000,11300000,1, 11300000, 0.002201, 24871.30, 11300000, 0.000604, 6825.20, null, null, 24871.30, 24871.30, 6825.20, 6825.20, 31696.50, 31696.50, 31696.50, 31696.50,2019,1 Jul 2018 to 30 Jun 2019,Rateable,Area 4 - Residential Institution,Residential Communal Residence Dependant on Othe,LOT 3 DP 2014;PT LOT 2 DP 2014;PT LOT 2 DP 2014;LOT 1 DP 2014,0.1008,10070000,1230000,11300000,1
