"2401",308140,"46 Bradford Street Dunedin 9011", "46 Bradford St, Bradford, Dunedin 9011, New Zealand", -45.8761273, 170.4687321
"2402",308141,"45 Claridges Road Casebrook Christchurch 8051", , ,
"2403",308142,"40 Chambers Street Dunedin 9010", "40 Chambers St, North East Valley, Dunedin 9010, New Zealand", -45.8539597, 170.5250276
"2404",308143,"29 Evans Street Dunedin 9010", "29 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8551935, 170.5268175
"2405",308144,"47 Peterhouse Street Tawa Wellington 5028", , ,
"2406",308145,"47 Peterhouse Street Tawa Wellington 5028", , ,
"2407",308146,"20 Vining Crescent Stoke Nelson 7011", , ,
"2408",308147,"2B Belford Street Dunedin 9013", "2B Belford St, Waverley, Dunedin 9013, New Zealand", -45.8903667, 170.5299192
"2409",308148,"2B Belford Street Dunedin 9013", "2B Belford St, Waverley, Dunedin 9013, New Zealand", -45.8903667, 170.5299192
"2410",308149,"28 Kelliher Drive Wanaka 9305", , ,
"2411",308150,"30 Birkdale Drive Shirley Christchurch 8061", , ,
"2412",308151,"PO Box 2213 South Dunedin Dunedin 9044", "South Rd, Dunedin, New Zealand", -45.889451, 170.49536
"2413",308152,"56 Magdala Street Dunedin 9013", "56 Magdala St, Tainui, Dunedin 9013, New Zealand", -45.9027661, 170.5201242
"2414",308153,"18 Chambers Street Dunedin 9010", "18 Chambers St, North East Valley, Dunedin 9010, New Zealand", -45.85298119999999, 170.5239432
"2415",308154,"56 Magdala Street Dunedin 9013", "56 Magdala St, Tainui, Dunedin 9013, New Zealand", -45.9027661, 170.5201242
"2416",308155,"Five D Trust 73 Clovelly Road Bucklands Beach Auckland 2012", , ,
"2417",308156,"16 Dukes Road North RD 2 Mosgiel 9092", "2/16 Dukes Rd N, Fairfield, Mosgiel 9092, New Zealand", -45.8640439, 170.3436593
"2418",308157,"PO Box 7111 Mornington Dunedin 9040", "43 Mailer Street, Mornington, Dunedin 9040, New Zealand", -45.8809972, 170.4793093
"2419",308158,"2/367 Whitford Road RD 1 Howick 2571", , ,
"2420",308159,"100 North Road Dunedin 9010", , ,
"2421",308160,"C/O One Agency Dunedin PO Box 1238 Dunedin 9054", "450 Moray Pl, Dunedin, 9016, New Zealand", -45.8753889, 170.5040728
"2422",308161,"4 Panakareao Street Kaitaia 0410", , ,
"2423",308162,"PO Box 8005 Gardens Dunedin 9041", "Dunedin Southern Motorway, Dunedin, New Zealand" "Dunedin-Port Chalmers Rd, St Leonards, Dunedin, New Zealand", -45.9026975 -45.8430087, 170.4203748 170.5831408
"2424",308163,"46 Adderley Terrace Ravensbourne Dunedin 9022", "46 Adderley Terrace, Ravensbourne, Dunedin 9022, New Zealand", -45.8657042, 170.5475993
"2425",308164,"320 North Road Dunedin 9010", "320 North Rd, North East Valley, Dunedin 9010, New Zealand", -45.8476933, 170.5339426
"2426",308165,"9 Glendining Avenue Dunedin 9010", "9 Glendining Ave, North East Valley, Dunedin 9010, New Zealand", -45.85299819999999, 170.5228926
"2427",308166,"10 Jopard Place Ellerslie Auckland 1051", , ,
"2428",308168,"7 James Street Dunedin 9010", "7 James St, North East Valley, Dunedin 9010, New Zealand", -45.84949630000001, 170.5300721
"2429",308169,"19 Glendining Avenue Dunedin 9010", "19 Glendining Ave, North East Valley, Dunedin 9010, New Zealand", -45.8533343, 170.5233847
"2430",308170,"21 Glendining Avenue Dunedin 9010", "21 Glendining Ave, North East Valley, Dunedin 9010, New Zealand", -45.8534381, 170.5235337
"2431",308171,"C L and J M Edwards Family Trust PO Box 13 Balclutha 9240", , ,
"2432",308172,"N E and L P Evans Family Trust 25 Glendining Avenue Dunedin 9010", , ,
"2433",308173,"C/O Finance Committee PO Box 5395 Moray Place Dunedin 9058", , ,
"2434",308174,"McKenzie Family Trust PO Box 1325 Dunedin 9054", , ,
"2435",308175,"PO Box 14 Wanaka 9343", "Wanaka St, Ravensbourne, Dunedin 9022, New Zealand", -45.8637959, 170.5544521
"2436",308176,"35 Glendining Avenue Dunedin 9010", "35 Glendining Ave, North East Valley, Dunedin 9010, New Zealand", -45.8540029, 170.5243115
"2437",308177,"37 Glendining Avenue Dunedin 9010", "37 Glendining Ave, North East Valley, Dunedin 9010, New Zealand", -45.8540938, 170.524418
"2438",308178,"39 Glendining Avenue Dunedin 9010", "39 Glendining Ave, North East Valley, Dunedin 9010, New Zealand", -45.8541513, 170.5245726
"2439",308179,"41 Glendining Avenue Dunedin 9010", "41 Glendining Ave, North East Valley, Dunedin 9010, New Zealand", -45.8542434, 170.5246969
"2440",308180,"D R and C Rickerby Family Trust 43 Glendining Avenue Dunedin 9010", , ,
"2441",308181,"47 Glendining Avenue Dunedin 9010", "47 Glendining Ave, North East Valley, Dunedin 9010, New Zealand", -45.8544609, 170.5248781
"2442",308182,"K W Orchiston and P R Lamb Family Trust 115 Shortcut Road RD 2 Waitati 9085", , ,
"2443",308183,"51 Glendining Avenue Dunedin 9010", "51 Glendining Ave, North East Valley, Dunedin 9010, New Zealand", -45.85464169999999, 170.5251143
"2444",308184,"PO Box 8007 Gardens Dunedin 9041", "Dunedin Southern Motorway, Dunedin, New Zealand" "Dunedin-Port Chalmers Rd, St Leonards, Dunedin, New Zealand", -45.9026975 -45.8430087, 170.4203748 170.5831408
"2445",308185,"55 Glendining Avenue Dunedin 9010", , ,
"2446",308187,"57 Glendining Avenue Dunedin 9010", , ,
"2447",308188,"61 Glendining Avenue Dunedin 9010", "61 Glendining Ave, North East Valley, Dunedin 9010, New Zealand", -45.855152, 170.5257542
"2448",308189,"65 Glendining Avenue Dunedin 9010", "65 Glendining Ave, North East Valley, Dunedin 9010, New Zealand", -45.85518949999999, 170.5259504
"2449",308190,"33 Evans Street Dunedin 9010", "33 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8548604, 170.5274785
"2450",308191,"35 Evans Street Dunedin 9010", "35 Evans St, Opoho, Dunedin 9010, New Zealand", -45.854703, 170.5277433
"2451",308192,"41 Evans Street Dunedin 9010", "41 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8546314, 170.5278654
"2452",308193,"67 Chambers Street Dunedin 9010", "67 Chambers St, North East Valley, Dunedin 9010, New Zealand", -45.8545621, 170.5270252
"2453",308194,"6 Maybank Street Dunedin 9010", "6 Maybank St, North East Valley, Dunedin 9010, New Zealand", -45.8544231, 170.5276353
"2454",308195,"4 Maybank Street Dunedin 9010", "4 Maybank St, Opoho, Dunedin 9010, New Zealand", -45.8545339, 170.5275489
"2455",308196,"12 Glengyle Street Dunedin 9013", "12 Glengyle St, Vauxhall, Dunedin 9013, New Zealand", -45.88418, 170.5286791
"2456",308197,"J C K and E J Towns Family Trust 10 Montrose Street Dunedin 9010", , ,
"2457",308198,"8 Taine Street Dunedin 9010", "8 Taine St, North East Valley, Dunedin 9010, New Zealand", -45.8539319, 170.5262652
"2458",308199,"12 Glengyle Street Dunedin 9013", "12 Glengyle St, Vauxhall, Dunedin 9013, New Zealand", -45.88418, 170.5286791
"2459",308200,"278 Hillhead Road Dunedin 9012", "278 Hillhead Rd, Blackhead, Dunedin 9012, New Zealand", -45.9153578, 170.4621017
"2460",308201,"59 Chambers Street Dunedin 9010", "59 Chambers St, North East Valley, Dunedin 9010, New Zealand", -45.8542921, 170.5263696
"2461",308202,"10 Montrose Street Dunedin 9010", "10 Montrose St, North East Valley, Dunedin 9010, New Zealand", -45.85418079999999, 170.5266797
"2462",308203,"2 Moss Street Portobello Dunedin 9014", "2 Moss St, Portobello, Dunedin 9014, New Zealand", -45.8388751, 170.6432139
"2463",308204,"67 Chambers Street Dunedin 9010", , ,
"2464",308205,"71 Chambers Street Dunedin 9010", "71 Chambers St, North East Valley, Dunedin 9010, New Zealand", -45.8548599, 170.5270741
"2465",308206,"31 Evans Street Dunedin 9010", "31 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8550028, 170.5272804
"2466",308207,"PO Box 4 Roxburgh 9441", "Roxburgh St, Opoho, Dunedin 9010, New Zealand", -45.8543458, 170.5296992
"2467",308208,"70 Craigleith Street Dunedin 9010", "70 Craigleith St, North East Valley, Dunedin 9010, New Zealand", -45.8539251, 170.5270783
"2468",308209,"Estates A W Elliott and L J Harraway 68 Craigleith Street Dunedin 9010", , ,
"2469",308210,"H Bradbury Family Trust C/O Counter Delivery Karitane PostCentre Karitane 9440", , ,
"2470",308211,"72 Greig Street Broad Bay Dunedin 9014", "72 Greig St, Broad Bay, Dunedin 9014, New Zealand", -45.8471842, 170.6246841
