"371",308651,"10 Glencairn Street Dunedin"
"372",308652,"80 Bank Street Dunedin"
"373",308653,"76 Bank Street Dunedin"
"374",308654,"3 Ramsay Street Dunedin"
"375",308655,"5 Ramsay Street Dunedin"
"376",308656,"9 Ramsay Street Dunedin"
"377",308657,"11 Ramsay Street Dunedin"
"378",308658,"15 Ramsay Street Dunedin"
"379",308659,"19 Ramsay Street Dunedin"
"380",308660,"23 Ramsay Street Dunedin"
"381",308661,"25 Ramsay Street Dunedin"
"382",308662,"29 Ramsay Street Dunedin"
"383",308663,"31 Ramsay Street Dunedin"
"384",308664,"33 Ramsay Street Dunedin"
"385",308665,"35 Ramsay Street Dunedin"
"386",308666,"37 Ramsay Street Dunedin"
"387",308667,"39 Ramsay Street Dunedin"
"388",308668,"63 Gladstone Road Dunedin"
"389",308669,"65 Gladstone Road Dunedin"
"390",308670,"1 Clifford Street Dunedin"
"391",308671,"7 Clifford Street Dunedin"
"392",308672,"11 Clifford Street Dunedin"
"393",308673,"15 Clifford Street Dunedin"
"394",308674,"19 Clifford Street Dunedin"
"395",308675,"23 Clifford Street Dunedin"
"396",308676,"25 Clifford Street Dunedin"
"397",308677,"29 Clifford Street Dunedin"
"398",308678,"31 Clifford Street Dunedin"
"399",308679,"33 Clifford Street Dunedin"
"400",308680,"35 Clifford Street Dunedin"
"401",308681,"37 Clifford Street Dunedin"
"402",308682,"4 Fea Street Dunedin"
"403",308683,"6 Fea Street Dunedin"
"404",308684,"45 Clifford Street Dunedin"
"405",308686,"55 Orbell Street Dunedin"
"406",308687,"57 Orbell Street Dunedin"
"407",308688,"36 Fea Street Dunedin"
"408",308689,"32 Fea Street Dunedin"
"409",308690,"26 Fea Street Dunedin"
"410",308691,"22 Fea Street Dunedin"
"411",308692,"18 Fea Street Dunedin"
"412",308693,"16 Fea Street Dunedin"
"413",308694,"8 Fea Street Dunedin"
"414",308695,"2 Fea Street Dunedin"
"415",308696,"2A Fea Street Dunedin"
"416",308697,"120 Pine Hill Road Dunedin"
"417",308698,"118 Pine Hill Road Dunedin"
"418",308699,"116 Pine Hill Road Dunedin"
"419",308700,"112 Pine Hill Road Dunedin"
"420",308701,"100 Pine Hill Road Dunedin"
"421",308702,"86 Pine Hill Road Dunedin"
"422",308703,"84 Bank Street Dunedin"
"423",308704,"3 Chetham Avenue Dunedin"
"424",308705,"13 Orbell Street Dunedin"
"425",308706,"15 Orbell Street Dunedin"
"426",308707,"17 Orbell Street Dunedin"
