"24093",332177,"65 Irvine Road RD 2 Dunedin 9077", "2/65 Irvine Rd, The Cove, Dunedin 9077, New Zealand" "65/2 Irvine Rd, The Cove, Dunedin 9077, New Zealand", -45.8822845 -45.8803188, 170.5501548 170.5490367
"24094",332178,"295 Highcliff Road Dunedin 9013", "295 Highcliff Rd, The Cove, Dunedin 9013, New Zealand", -45.8825858, 170.5477512
"24095",332179,"PO Box 5045 Moray Place Dunedin 9058", "Moray Pl, Dunedin, 9016, New Zealand", -45.8754737, 170.5028586
"24096",332180,"58 Irvine Road RD 2 Dunedin 9077", "58/2 Irvine Rd, The Cove, Dunedin 9077, New Zealand" "2/58 Irvine Rd, The Cove, Dunedin 9077, New Zealand", -45.8803188 -45.88190119999999, 170.5490367 170.5506659
"24097",332181,"56 Irvine Road RD 2 Dunedin 9077", , ,
"24098",332182,"54 Irvine Road RD 2 Dunedin 9077", "2/54 Irvine Rd, The Cove, Dunedin 9077, New Zealand" "54/2 Irvine Rd, The Cove, Dunedin 9077, New Zealand", -45.8818807 -45.8803188, 170.5510936 170.5490367
"24099",332183,NA, "335 Portobello Rd, The Cove, Dunedin 9077, New Zealand", -45.88007169999999, 170.5618047
"24100",332184,"50 Irvine Road RD 2 Dunedin 9077", "50/2 Irvine Rd, The Cove, Dunedin 9077, New Zealand" "2/50 Irvine Rd, The Cove, Dunedin 9077, New Zealand", -45.8803188 -45.8819436, 170.5490367 170.5515082
"24101",332185,"Aitken and Metekingi Family Trust 36 Irvine Road RD 2 Dunedin 9077", , ,
"24102",332186,"32 Irvine Road RD 2 Dunedin 9077", "32/2 Irvine Rd, The Cove, Dunedin 9077, New Zealand" "2/32 Irvine Rd, The Cove, Dunedin 9077, New Zealand", -45.8803188 -45.88111019999999, 170.5490367 170.5514825
"24103",332187,"28 Irvine Road RD 2 Dunedin 9077", , ,
"24104",332188,NA, "335 Portobello Rd, The Cove, Dunedin 9077, New Zealand", -45.88007169999999, 170.5618047
"24105",332189,NA, "335 Portobello Rd, The Cove, Dunedin 9077, New Zealand", -45.88007169999999, 170.5618047
"24106",332190,"PO Box 5778 Moray Place Dunedin 9058", , ,
"24107",332193,"272 Portobello Road RD 2 Dunedin 9077", , ,
"24108",332194,"G E and J M Huff Trust 274 Portobello Road RD 2 Dunedin 9077", , ,
"24109",332195,"C/O I G MacKay 10 Neidpath Road Dunedin 9011", , ,
"24110",332196,"Berryman Family Trust 18 Stanley Road Glenfield Auckland 0629", , ,
"24111",332197,NA, , ,
"24112",332199,"PO Box 5045 Moray Place Dunedin 9058", "Moray Pl, Dunedin, 9016, New Zealand", -45.8754737, 170.5028586
"24113",332202,"245 Portobello Road RD 2 Dunedin 9077", , ,
"24114",332203,"PO Box 5759 Moray Place Dunedin 9058", "Moray Pl, Dunedin, 9016, New Zealand", -45.8754737, 170.5028586
"24115",332204,"244 Portobello Road RD 2 Dunedin 9077", "2/244 Portobello Rd, The Cove, Dunedin 9077, New Zealand", -45.879561, 170.5415997
"24116",332205,"PO Box 5045 Moray Place Dunedin 9058", "Moray Pl, Dunedin, 9016, New Zealand", -45.8754737, 170.5028586
"24117",332206,"234 Portobello Road RD 2 Dunedin 9077", , ,
"24118",332207,"Ian Hall Trust PO Box 268 Dunedin 9054", , ,
"24119",332208,"201 Point Bush Road RD 9 Waimate 7979", , ,
"24120",332209,"35 Carlyle Road Mosgiel 9024", , ,
"24121",332210,"16 Norfolk Street Arrowtown 9302", , ,
"24122",332211,"Darren Klemp Trust 18 Ivanhoe Road RD 2 Dunedin 9077", , ,
"24123",332212,"14 Ivanhoe Road RD 2 Dunedin 9077", "Ivanhoe Rd, The Cove, Dunedin 9077, New Zealand", -45.8794246, 170.535856
"24124",332213,"14 Ivanhoe Road RD 2 Dunedin 9077", , ,
"24125",332214,"12 Ivanhoe Road RD 2 Dunedin 9077", "Ivanhoe Rd, The Cove, Dunedin 9077, New Zealand", -45.8794246, 170.535856
"24126",332216,"T H Trust 15 Belt Road Allenton Ashburton 7700", , ,
"24127",332217,"4 Ivanhoe Road RD 2 Dunedin 9077", "Ivanhoe Rd, The Cove, Dunedin 9077, New Zealand", -45.8794246, 170.535856
"24128",332218,"2 Ivanhoe Road RD 2 Dunedin 9077", "Ivanhoe Rd, The Cove, Dunedin 9077, New Zealand", -45.8794246, 170.535856
