"4517",310344,"4 Salmond Street Dunedin 9010"
"4518",310345,"17 Stephen Street Dunedin 9010"
"4519",310346,"54 Stephen Street Dunedin 9010"
"4520",310347,"15 Stephen Street Dunedin 9010"
"4521",310348,"26 Spiers Road Dunedin 9010"
"4522",310349,"20 Spiers Road Dunedin 9010"
"4523",310350,"22 Spiers Road Dunedin 9010"
"4524",310351,"9 Coburn Place Lake Hayes Queenstown 9304"
"4525",310352,"25 Spiers Road Dunedin 9010"
"4526",310353,"494 Taieri Road Dunedin 9010"
"4527",310354,"296 Wakari Road Dunedin 9010"
"4528",310355,"185 Wakari Road Dunedin 9010"
"4529",310356,"238 Wakari Road Dunedin 9010"
"4530",310357,"200 Wakari Road Dunedin 9010"
"4531",310358,"202 Wakari Road Dunedin 9010"
"4532",310359,"198 Wakari Road Dunedin 9010"
"4533",310360,"196 Wakari Road Dunedin 9010"
"4534",310361,"F B and S M Barton Family Trusts 292 Helensburgh Road Dunedin 9010"
"4535",310362,"Peter &ampJessica Crothall Family Trust Partnership PO Box 6006 Dunedin North Dunedin 9059"
"4536",310363,"PO Box 21154 Edgeware Christchurch 8143"
"4537",310365,"791 Mount Barker Road RD 2 Wanaka 9382"
"4538",310367,"139 Helensburgh Road Dunedin 9010"
"4539",310368,"PO Box 5045 Moray Place Dunedin 9058"
"4540",310369,"88 Bellara Street Bribie Island QLD 4507 AUSTRALIA"
"4541",310370,"171 Helensburgh Road Dunedin 9010"
"4542",310371,"173 Helensburgh Road Dunedin 9010"
"4543",310372,"105 Wakari Road Dunedin 9010"
"4544",310373,"179 Helensburgh Road Dunedin 9010"
"4545",310374,"125 St David Street Dunedin 9016"
"4546",310375,"181 Helensburgh Road Dunedin 9010"
"4547",310376,"183 Helensburgh Road Dunedin 9010"
"4548",310377,"C/O M B &ampM J Thompson 178 Burt Street Dunedin 9010"
"4549",310378,"187 Helensburgh Road Dunedin 9010"
"4550",310379,"C/O Property Scouts PO Box 5127 Moray Place Dunedin 9058"
"4551",310380,"191 Helensburgh Road Dunedin 9010"
"4552",310381,"193 Helensburgh Road Dunedin 9010"
"4553",310382,"195 Helensburgh Road Dunedin 9010"
"4554",310383,"73 Centennial Avenue Dunedin 9010"
"4555",310384,"25 Mount Street Dunedin 9010"
"4556",310385,"893 Earnscleugh Road RD 1 Alexandra 9391"
"4557",310387,"28 Cemetery Road East Taieri Mosgiel 9024"
"4558",310388,"3/946 Colombo Street St Albans Christchurch 8014"
"4559",310389,"23 Centennial Avenue Dunedin 9010"
"4560",310390,"49 Mull Street Palmerston 9430"
"4561",310391,"33 Centennial Avenue Dunedin 9010"
"4562",310392,"39 Centennial Avenue Dunedin 9010"
"4563",310393,"Thornton Family Trust 43 Centennial Avenue Dunedin 9010"
"4564",310394,"65 Centennial Avenue Dunedin 9010"
"4565",310395,"7/7 Patterson Street Sandringham Auckland 1041"
"4566",310396,"69 Centennial Avenue Dunedin 9010"
"4567",310397,"C/O Property Scouts PO Box 5127 Moray Place Dunedin 9058"
"4568",310398,"73 Centennial Avenue Dunedin 9010"
"4569",310399,"75 Centennial Avenue Dunedin 9010"
"4570",310400,"77 Centennial Avenue Dunedin 9010"
"4571",310401,"79 Centennial Avenue Dunedin 9010"
"4572",310402,"81 Centennial Avenue Dunedin 9010"
"4573",310403,"83 Centennial Avenue Dunedin 9010"
"4574",310404,"85 Centennial Avenue Dunedin 9010"
"4575",310405,"87 Centennial Avenue Dunedin 9010"
"4576",310406,"89 Centennial Avenue Dunedin 9010"
"4577",310407,"91 Centennial Avenue Dunedin 9010"
"4578",310408,"Michael Mason Trust 40 Halfway Bush Road RD 1 Dunedin 9076"
"4579",310409,"95 Centennial Avenue Dunedin 9010"
"4580",310410,NA
"4581",310411,"CMB 14041 Warrington 9449"
"4582",310412,"54 Fairview Terrace Sawyers Bay Port Chalmers 9023"
"4583",310413,"103 Centennial Avenue Dunedin 9010"
"4584",310414,"105 Centennial Avenue Dunedin 9010"
"4585",310415,"Darryl Tackney Family Trust PO Box 2134 South Dunedin Dunedin 9044"
"4586",310416,"116 Wakari Road Dunedin 9010"
"4587",310417,"B G Foley Trust No 2 35 Halfway Bush Road RD 1 Dunedin 9076"
"4588",310418,"112 Wakari Road Dunedin 9010"
"4589",310419,"148 Homestead Road RD 1C Oamaru 9491"
"4590",310420,NA
"4591",310421,"4 Harold Street Dunedin 9010"
"4592",310422,"104 Wakari Road Dunedin 9010"
"4593",310423,"102 Wakari Road Dunedin 9010"
"4594",310424,"22 Pearson Road RD 3 Ranfurly 9397"
"4595",310425,"Robertson Jones Family Trust 98 Wakari Road Dunedin 9010"
"4596",310426,"189 Wakari Road Dunedin 9010"
"4597",310427,"513 Speargrass Flat Road RD 1 Queenstown 9371"
"4598",310428,"150 Wakari Road Dunedin 9010"
"4599",310429,"148 Wakari Road Dunedin 9010"
"4600",310430,"12 Logan Close Prebbleton 7604"
"4601",310431,"144 Wakari Road Dunedin 9010"
"4602",310432,"142 Wakari Road Dunedin 9010"
"4603",310433,"17 Balmoral Avenue Mosgiel 9024"
"4604",310434,"19 Larkins Street Dunedin 9010"
"4605",310435,"C/O Property Scouts PO Box 5127 Moray Place Dunedin 9058"
"4606",310436,"173 Wakari Road Dunedin 9010"
"4607",310437,"128 Wakari Road Dunedin 9010"
"4608",310438,"126 Wakari Road Dunedin 9010"
"4609",310439,"107 Centennial Avenue Dunedin 9010"
"4610",310440,"Robyns Family Trust 109 Centennial Avenue Dunedin 9010"
"4611",310441,"111 Centennial Avenue Dunedin 9010"
"4612",310442,NA
"4613",310443,"115 Centennial Avenue Dunedin 9010"
"4614",310444,"21 Westview Road Wanaka 9305"
"4615",310445,"119 Centennial Avenue Dunedin 9010"
"4616",310446,"121 Centennial Avenue Dunedin 9010"
"4617",310447,"123 Centennial Avenue Dunedin 9010"
"4618",310448,"M K Stephenson Family Trust 125 Centennial Avenue Dunedin 9010"
"4619",310449,"127 Centennial Avenue Dunedin 9010"
"4620",310450,"129 Centennial Avenue Dunedin 9010"
"4621",310451,"131 Centennial Avenue Dunedin 9010"
"4622",310452,"40 Centennial Avenue Dunedin 9010"
"4623",310453,"292 Helensburgh Road Dunedin 9010"
"4624",310454,"74 Centennial Avenue Dunedin 9010"
"4625",310455,"47 Centennial Avenue Dunedin 9010"
"4626",310456,"51 Centennial Avenue Dunedin 9010"
"4627",310457,"63 Centennial Avenue Dunedin 9010"
"4628",310458,"PO Box 33092 Takapuna Auckland 0740"
"4629",310459,"B and G Sargeant Family Trust 249 Taieri Road Dunedin 9010"
"4630",310460,"78 Centennial Avenue Dunedin 9010"
"4631",310461,"8 Union Street New Plymouth 4312"
"4632",310462,"209 Helensburgh Road Dunedin 9010"
"4633",310463,"Antaris Trust 211 Helensburgh Road Dunedin 9010"
"4634",310464,"257 Helensburgh Road Dunedin 9010"
"4635",310465,"D B and E P Sneddon Family Trust 255 Helensburgh Road Dunedin 9010"
"4636",310466,"253 Helensburgh Road Dunedin 9010"
"4637",310467,"251 Helensburgh Road Dunedin 9010"
"4638",310468,"249 Helensburgh Road Dunedin 9010"
"4639",310469,"247 Helensburgh Road Dunedin 9010"
"4640",310470,"245 Helensburgh Road Dunedin 9010"
"4641",310471,"243 Helensburgh Road Dunedin 9010"
"4642",310472,"223 Helensburgh Road Dunedin 9010"
"4643",310473,"231 Helensburgh Road Dunedin 9010"
"4644",310474,"229 Helensburgh Road Dunedin 9010"
"4645",310475,"213 Helensburgh Road Dunedin 9010"
"4646",310476,"259 Helensburgh Road Dunedin 9010"
"4647",310477,"261 Helensburgh Road Dunedin 9010"
"4648",310478,"26 Hinkler Street Maroubra NSW 2035 AUSTRALIA"
"4649",310479,"265 Helensburgh Road Dunedin 9010"
"4650",310480,"267 Helensburgh Road Dunedin 9010"
"4651",310481,"269 Helensburgh Road Dunedin 9010"
"4652",310482,"271 Helensburgh Road Dunedin 9010"
"4653",310483,"5 Derwent Street Dunedin 9010"
"4654",310484,"H D and G J Hennephof Family Trust 7 Derwent Street Dunedin 9010"
"4655",310485,"9 Derwent Street Dunedin 9010"
"4656",310486,"15 Derwent Street Dunedin 9010"
"4657",310487,"17 Derwent Street Dunedin 9010"
"4658",310488,"19 Derwent Street Dunedin 9010"
"4659",310489,"21 Derwent Street Dunedin 9010"
"4660",310490,"G F J and M A Richardson Family Trust 102 Rosebank Avenue Dunedin 9010"
"4661",310491,"25 Derwent Street Dunedin 9010"
"4662",310492,"27 Derwent Street Dunedin 9010"
"4663",310493,"29 Derwent Street Dunedin 9010"
"4664",310494,"The Kilbirnie Trust 31 Derwent Street Dunedin 9010"
"4665",310495,"Michael and Susan Brosnan Family Trust 33 Derwent Street Dunedin 9010"
"4666",310496,"37 Derwent Street Dunedin 9010"
"4667",310497,"39 Derwent Street Dunedin 9010"
"4668",310498,"41 Derwent Street Dunedin 9010"
"4669",310499,"43 Derwent Street Dunedin 9010"
"4670",310500,"45 Derwent Street Dunedin 9010"
"4671",310501,"47 Derwent Street Dunedin 9010"
"4672",310502,"49 Derwent Street Dunedin 9010"
"4673",310503,"30 Derwent Street Dunedin 9010"
"4674",310504,"6 Hillview Place Wanaka 9305"
"4675",310505,"26 Derwent Street Dunedin 9010"
"4676",310506,"24 Derwent Street Dunedin 9010"
"4677",310507,"22 Derwent Street Dunedin 9010"
"4678",310508,"20 Derwent Street Dunedin 9010"
"4679",310509,"18 Derwent Street Dunedin 9010"
"4680",310510,"16 Derwent Street Dunedin 9010"
"4681",310511,"9 Dalrymple Street Dunedin 9010"
"4682",310512,"12 Derwent Street Dunedin 9010"
"4683",310513,"V C and A Csizmadia Family Trust 10 Derwent Street Dunedin 9010"
"4684",310514,"B L and A M St John Family Trust 8 Derwent Street Dunedin 9010"
"4685",310515,"225 Wakari Road Dunedin 9010"
"4686",310516,"4 Derwent Street Dunedin 9010"
"4687",310517,"Dorothy Riach Family Trust 273 Helensburgh Road Dunedin 9010"
"4688",310518,"275 Helensburgh Road Dunedin 9010"
"4689",310519,"1/32 Taupata Street Redcliffs Christchurch 8081"
"4690",310520,"C/O Property Management Works PO Box 2330 South Dunedin Dunedin 9044"
"4691",310521,"281 Helensburgh Road Dunedin 9010"
"4692",310522,"N T and J E Howard Family Trust 283 Helensburgh Road Dunedin 9010"
"4693",310523,"138 Centennial Avenue Dunedin 9010"
"4694",310524,NA
"4695",310525,"134 Centennial Avenue Dunedin 9010"
"4696",310526,"132 Centennial Avenue Dunedin 9010"
"4697",310527,"130 Centennial Avenue Dunedin 9010"
"4698",310528,"128 Centennial Avenue Dunedin 9010"
"4699",310529,"126 Centennial Avenue Dunedin 9010"
"4700",310530,"124 Centennial Avenue Dunedin 9010"
"4701",310531,"122 Centennial Avenue Dunedin 9010"
"4702",310532,"120 Centennial Avenue Dunedin 9010"
"4703",310533,"M Butler Family Trust 118 Centennial Avenue Dunedin 9010"
"4704",310534,"116 Centennial Avenue Dunedin 9010"
"4705",310535,"114 Centennial Avenue Dunedin 9010"
"4706",310536,"296 Wakari Road Dunedin 9010"
"4707",310537,"110 Centennial Avenue Dunedin 9010"
"4708",310538,"108 Centennial Avenue Dunedin 9010"
"4709",310539,"106 Centennial Avenue Dunedin 9010"
"4710",310540,"104 Centennial Avenue Dunedin 9010"
"4711",310541,"102 Centennial Avenue Dunedin 9010"
"4712",310542,"46 Blacks Road Dunedin 9010"
"4713",310543,"94 Centennial Avenue Dunedin 9010"
"4714",310544,"78 Centennial Avenue Dunedin 9010"
"4715",310545,"49 Centennial Avenue Dunedin 9010"
"4716",310546,"74 Centennial Avenue Dunedin 9010"
"4717",310547,"70 Centennial Avenue Dunedin 9010"
"4718",310548,"60 Centennial Avenue Dunedin 9010"
"4719",310549,"54 Centennial Avenue Dunedin 9010"
"4720",310550,"48 Centennial Avenue Dunedin 9010"
"4721",310551,"Kennelly Family Trust 46 Centennial Avenue Dunedin 9010"
"4722",310552,"44 Centennial Avenue Dunedin 9010"
"4723",310553,"23 Chapman Street Dunedin 9010"
"4724",310554,"12 Centennial Avenue Dunedin 9010"
"4725",310555,"28 Centennial Avenue Dunedin 9010"
"4726",310556,"32 Centennial Avenue Dunedin 9010"
"4727",310557,"26 Centennial Avenue Dunedin 9010"
"4728",310558,"22 Centennial Avenue Dunedin 9010"
"4729",310559,"20 Centennial Avenue Dunedin 9010"
"4730",310560,"18 Centennial Avenue Dunedin 9010"
"4731",310561,"PO Box 5045 Moray Place Dunedin 9058"
"4732",310562,"38 Centennial Avenue Dunedin 9010"
"4733",310563,"10 Centennial Avenue Dunedin 9010"
"4734",310564,"Koens Family Trust 44 McMaster Road RD 1 Dunedin 9076"
"4735",310565,NA
"4736",310566,"4 Centennial Avenue Dunedin 9010"
"4737",310567,"141 Larnach Road Dunedin 9013"
"4738",310568,"Z G Jory Retirement Trust 34B Centennial Avenue Dunedin 9010"
"4739",310569,"Small Family Trust 238 Helensburgh Road Dunedin 9010"
"4740",310570,"The Knight Family Trust 3 Blantyre Road Dunedin 9010"
"4741",310571,"235 Balmacewen Road Dunedin 9010"
"4742",310572,"237 Balmacewen Road Dunedin 9010"
"4743",310573,"55 Centennial Avenue Dunedin 9010"
"4744",310574,"4 Falkland Street Dunedin 9010"
"4745",310575,"C J and N M Coombes Family Trust 242 Helensburgh Road Dunedin 9010"
"4746",310576,"Waipuna Trust 292 Helensburgh Road Dunedin 9010"
"4747",310577,"Lyon (K J) Family Trust 244 Helensburgh Road Dunedin 9010"
"4748",310578,"54 Brook Street Riverton 9822"
"4749",310579,"256 Helensburgh Road Dunedin 9010"
"4750",310580,"260 Helensburgh Road Dunedin 9010"
"4751",310581,"264 Helensburgh Road Dunedin 9010"
"4752",310582,"266 Helensburgh Road Dunedin 9010"
"4753",310583,"268 Helensburgh Road Dunedin 9010"
"4754",310584,"270 Helensburgh Road Dunedin 9010"
"4755",310585,"272 Helensburgh Road Dunedin 9010"
"4756",310586,"192 Wakari Road Dunedin 9010"
"4757",310587,"10 Blantyre Road Dunedin 9010"
"4758",310588,"11 Blantyre Road Dunedin 9010"
"4759",310589,"9 Blantyre Road Dunedin 9010"
"4760",310590,"5 Blantyre Road Dunedin 9010"
"4761",310591,"5 Alandale Road Greenmount WA 6056 AUSTRALIA"
"4762",310592,"184 Wakari Road Dunedin 9010"
"4763",310593,"186 Wakari Road Dunedin 9010"
"4764",310594,"Marshall Family Trust 188 Wakari Road Dunedin 9010"
"4765",310595,"F W and B M Thompson Family Trust 14 Jason Street Dunedin 9010"
"4766",310596,"190 Wakari Road Dunedin 9010"
"4767",310597,"2 Blantyre Road Dunedin 9010"
"4768",310598,"Morgan Family Trust 6B Braeburn Street Dunedin 9013"
"4769",310599,"20 James Street Dunedin 9010"
"4770",310600,"18 Beresford Street Dunedin 9010"
"4771",310601,"3 Pioneer Crescent Dunedin 9010"
"4772",310602,"32 Pioneer Crescent Dunedin 9010"
"4773",310603,"PO Box 820 Dunedin 9054"
"4774",310604,"7 Pioneer Crescent Dunedin 9010"
"4775",310605,"9 Pioneer Crescent Dunedin 9010"
"4776",310606,"Timothy Byrne Family Trust PO Box 5059 Moray Place Dunedin 9058"
"4777",310607,"28 Pioneer Crescent Dunedin 9010"
"4778",310608,"25 Pioneer Crescent Dunedin 9010"
"4779",310609,"27 Pioneer Crescent Dunedin 9010"
"4780",310610,"6 Pioneer Crescent Dunedin 9010"
"4781",310611,"B N Moir Family Trust 8 Pioneer Crescent Dunedin 9010"
"4782",310612,"26 Pioneer Crescent Dunedin 9010"
"4783",310613,"15 Pioneer Crescent Dunedin 9010"
"4784",310614,"12 Pioneer Crescent Dunedin 9010"
"4785",310615,"14 Pioneer Crescent Dunedin 9010"
"4786",310616,"Blk 657;#02-377 Yishun Avenue 4 SINGAPORE 760657"
"4787",310617,"Jane and Steve Bradshaw Family Trust 18 Pioneer Crescent Dunedin 9010"
"4788",310618,"10 Pioneer Crescent Dunedin 9010"
"4789",310619,"36 Pioneer Crescent Dunedin 9010"
"4790",310620,"52 Pioneer Crescent Dunedin 9010"
"4791",310621,"39 Pioneer Crescent Dunedin 9010"
"4792",310622,"43 Pioneer Crescent Dunedin 9010"
"4793",310623,"45 Pioneer Crescent Dunedin 9010"
"4794",310624,NA
"4795",310625,"C K Murray Trust 35 Pioneer Crescent Dunedin 9010"
"4796",310626,"34 Pioneer Crescent Dunedin 9010"
"4797",310627,"66 Pioneer Crescent Dunedin 9010"
"4798",310628,"42 Pioneer Crescent Dunedin 9010"
"4799",310629,"44 Pioneer Crescent Dunedin 9010"
"4800",310630,"4 Pioneer Crescent Dunedin 9010"
"4801",310631,"30 Pioneer Crescent Dunedin 9010"
"4802",310632,"40 Pioneer Crescent Dunedin 9010"
"4803",310633,"46 Pioneer Crescent Dunedin 9010"
"4804",310634,"41 Pioneer Crescent Dunedin 9010"
"4805",310635,"45 Grendon Street Dunedin 9010"
"4806",310636,"48 Pioneer Crescent Dunedin 9010"
"4807",310637,"50 Pioneer Crescent Dunedin 9010"
"4808",310638,"252 Helensburgh Road Dunedin 9010"
"4809",310639,"PO Box 5045 Moray Place Dunedin 9058"
"4810",310640,"213 Balmacewen Road Dunedin 9010"
"4811",310641,"215 Balmacewen Road Dunedin 9010"
"4812",310642,"217 Balmacewen Road Dunedin 9010"
"4813",310643,"R F and M Z Main Family Trust 4 Jason Street Dunedin 9010"
"4814",310644,"6 Jason Street Dunedin 9010"
"4815",310645,"8 Jason Street Dunedin 9010"
"4816",310646,"R &ampS Wells Family Trust 6 Upland Street Dunedin 9010"
"4817",310647,"8 Upland Street Dunedin 9010"
"4818",310648,"10 Upland Street Dunedin 9010"
"4819",310649,"12 Upland Street Dunedin 9010"
"4820",310650,"14 Upland Street Dunedin 9010"
"4821",310651,"20 Upland Street Dunedin 9010"
"4822",310652,"C/O Madak Trust 1 Upland Street Dunedin 9010"
"4823",310653,"21 Upland Street Dunedin 9010"
"4824",310654,"16 Upland Street Dunedin 9010"
"4825",310655,"PO Box 1280 Dunedin 9054"
"4826",310656,"19 Upland Street Dunedin 9010"
"4827",310657,"25 Upland Street Dunedin 9010"
"4828",310658,"209 Balmacewen Road Dunedin 9010"
"4829",310659,"18B Tresend Garden No 81 Smithfield Road Hong Kong"
"4830",310660,"Luff Family Trust 5 Fuchsia Place Halswell Christchurch 8025"
"4831",310661,"4 Upland Street Dunedin 9010"
"4832",310662,"11 Upland Street Dunedin 9010"
"4833",310663,"3 Upland Street Dunedin 9010"
"4834",310664,"7 Upland Street Dunedin 9010"
"4835",310665,"221 Balmacewen Road Dunedin 9010"
"4836",310666,"PO Box 6015 Marion Square Wellington 6141"
"4837",310667,"5 Jason Street Dunedin 9010"
"4838",310668,"Vicki West Family Trust 11 Jason Street Dunedin 9010"
"4839",310669,"47 Kenmure Road Dunedin 9011"
"4840",310670,"19 Jason Street Dunedin 9010"
"4841",310671,"7 Jason Street Dunedin 9010"
"4842",310672,"15 Jason Street Dunedin 9010"
"4843",310673,"9 Upland Street Dunedin 9010"
"4844",310674,"23 Jason Street Dunedin 9010"
"4845",310675,"21 Jason Street Dunedin 9010"
"4846",310676,"25 Jason Street Dunedin 9010"
"4847",310677,"Icebreaker Trust 27 Jason Street Dunedin 9010"
"4848",310678,"17 Jason Street Dunedin 9010"
"4849",310679,"Auckland Central Regional Office PO Box 74598 Greenlane Auckland 1546"
"4850",310680,"J and W Barrett Family Trust 18 Upland Street Dunedin 9010"
"4851",310681,"82 Scurr Road RD 1 Dunedin 9076"
"4852",310682,"205 Balmacewen Road Dunedin 9010"
"4853",310683,"199 Balmacewen Road Dunedin 9010"
"4854",310684,"197 Balmacewen Road Dunedin 9010"
"4855",310685,"195A Balmacewen Road Dunedin 9010"
"4856",310686,"195 Balmacewen Road Dunedin 9010"
"4857",310687,"193 Balmacewen Road Dunedin 9010"
"4858",310688,"12 Edgar Street Dunedin 9010"
"4859",310689,"189 Balmacewen Road Dunedin 9010"
"4860",310690,"8 Hillbrae Rise RD 2 Invercargill 9872"
"4861",310691,"185 Balmacewen Road Dunedin 9010"
"4862",310692,"183 Balmacewen Road Dunedin 9010"
"4863",310693,"54 Balmacewen Road Dunedin 9010"
"4864",310694,"10 Lothian Street Dunedin 9010"
"4865",310695,"62 Balmacewen Road Dunedin 9010"
"4866",310696,"41 Prestwick Street Dunedin 9010"
"4867",310697,"43 Prestwick Street Dunedin 9010"
"4868",310698,"M A and P K Cressey Family Trust PO Box 31543 Lower Hutt 5040"
"4869",310699,"60A Balmacewen Road Dunedin 9010"
"4870",310700,"C/O Roger Owen PO Box 554 Dunedin 9054"
"4871",310701,"42 Prestwick Street Dunedin 9010"
"4872",310702,"64 Balmacewen Road Dunedin 9010"
"4873",310703,"Aurora Trust 38 Prestwick Street Dunedin 9010"
"4874",310704,"PO Box 5127 Moray Place Dunedin 9058"
"4875",310705,"C/O Public Trust PO Box 31543 Lower Hutt 5040"
"4876",310706,"Maungawera Trust and Dr Ja Alloo 34 Prestwick Street Dunedin 9010"
"4877",310707,"109 Balmacewen Road Dunedin 9010"
"4878",310709,NA
"4879",310710,"Lilian Sommerton Trust 115 Balmacewen Road Dunedin 9010"
"4880",310711,"C T and C G McAuliffe Family Trust 117 Balmacewen Road Dunedin 9010"
"4881",310712,"119 Balmacewen Road Dunedin 9010"
"4882",310713,"121 Balmacewen Road Dunedin 9010"
"4883",310714,"Jim and Pam Reid Family Trust 123 Balmacewen Road Dunedin 9010"
"4884",310715,"131 Balmacewen Road Dunedin 9010"
"4885",310716,"133 Balmacewen Road Dunedin 9010"
"4886",310717,"A Hannah Family Trust 135 Balmacewen Road Dunedin 9010"
"4887",310718,"S J and R J Greaves Family Trust 137 Balmacewen Road Dunedin 9010"
"4888",310719,"139 Balmacewen Road Dunedin 9010"
"4889",310720,"141 Balmacewen Road Dunedin 9010"
"4890",310721,"J E Hall Family Trust 104 Balmacewen Road Dunedin 9010"
"4891",310722,"PO Box 2831 Wakatipu Queenstown 9349"
"4892",310723,"C/O Public Trust PO Box 31543 Lower Hutt 5040"
"4893",310724,"158 Chapman Street Dunedin 9010"
"4894",310725,"156 Chapman Street Dunedin 9010"
"4895",310726,"154 Chapman Street Dunedin 9010"
"4896",310727,"150A Chapman Street Dunedin 9010"
"4897",310728,"37 Cardigan Street Dunedin 9010"
"4898",310729,"Auckland Central Regional Office PO Box 74598 Greenlane Auckland 1546"
"4899",310730,"148 Chapman Street Dunedin 9010"
"4900",310731,"146 Chapman Street Dunedin 9010"
"4901",310732,"144 Chapman Street Dunedin 9010"
"4902",310733,"142 Chapman Street Dunedin 9010"
"4903",310734,"140 Chapman Street Dunedin 9010"
"4904",310735,"53 Flagstaff-Whare Flat Road RD 1 Dunedin 9076"
"4905",310736,"196 Burt Street Dunedin 9010"
"4906",310737,"194 Burt Street Dunedin 9010"
"4907",310738,"192 Burt Street Dunedin 9010"
"4908",310739,"188 Burt Street Dunedin 9010"
"4909",310740,"Auckland Central Regional Office PO Box 74598 Greenlane Auckland 1546"
"4910",310741,"184 Burt Street Dunedin 9010"
"4911",310742,"182 Burt Street Dunedin 9010"
"4912",310743,"M B and M J Thompson Family Trust 178 Burt Street Dunedin 9010"
"4913",310744,"Auckland Central Regional Office PO Box 74598 Greenlane Auckland 1546"
"4914",310745,"179 Burt Street Dunedin 9010"
"4915",310746,"181 Burt Street Dunedin 9010"
"4916",310747,"183 Burt Street Dunedin 9010"
"4917",310748,"185 Burt Street Dunedin 9010"
"4918",310749,"187 Burt Street Dunedin 9010"
"4919",310750,"Auckland Central Regional Office PO Box 74598 Greenlane Auckland 1546"
"4920",310751,"191 Burt Street Dunedin 9010"
"4921",310752,NA
"4922",310753,"197 Burt Street Dunedin 9010"
"4923",310754,"120 Chapman Street Dunedin 9010"
"4924",310755,"118 Chapman Street Dunedin 9010"
"4925",310756,"18 Greenhill Avenue Dunedin 9010"
"4926",310757,"41 Langdale Drive Richmond 7020"
"4927",310758,"108 Chapman Street Dunedin 9010"
"4928",310759,"Auckland Central Regional Office PO Box 74598 Greenlane Auckland 1546"
"4929",310760,"104 Chapman Street Dunedin 9010"
"4930",310761,"Ellon Trust 82 Lynn Street Dunedin 9010"
"4931",310762,"78 Lynn Street Dunedin 9010"
"4932",310763,"80 Lynn Street Dunedin 9010"
"4933",310764,"72 Lynn Street Dunedin 9010"
"4934",310765,"19 Skerries Street Outram 9019"
"4935",310766,"369 Stuart Street Dunedin 9010"
"4936",310767,"72 Aberdeen Road Campbells Bay Auckland 0620"
"4937",310768,"15B Grange Street Dunedin 9016"
"4938",310769,"19 Larkins Street Dunedin 9010"
"4939",310770,"62 Lynn Street Dunedin 9010"
"4940",310771,"48 Balmacewen Road Dunedin 9010"
"4941",310772,"20 Lynn Street Dunedin 9010"
"4942",310773,"PO Box 12044 Maori Hill Dunedin 9043"
"4943",310774,NA
"4944",310775,"35 Butler Street Dunedin 9010"
"4945",310776,"34C Butler Street Dunedin 9010"
"4946",310777,"34D Butler Street Dunedin 9010"
"4947",310778,"18 Lynn Street Dunedin 9010"
"4948",310779,"26 Lynn Street Dunedin 9010"
"4949",310780,"30 Lynn Street Dunedin 9010"
"4950",310781,"PO Box 999 Dunedin 9054"
"4951",310782,NA
"4952",310783,"PO Box 2411 Wakatipu Queenstown 9349"
"4953",310784,"34B Butler Street Dunedin 9010"
"4954",310785,"Page Bateup Family Trust 37 Butler Street Dunedin 9010"
"4955",310786,"122 Balmacewen Road Dunedin 9010"
"4956",310787,"126 Balmacewen Road Dunedin 9010"
"4957",310788,"130 Balmacewen Road Dunedin 9010"
"4958",310789,NA
"4959",310790,"134 Balmacewen Road Dunedin 9010"
"4960",310791,"11 McMillan Street Dunedin 9010"
"4961",310792,"150 Balmacewen Road Dunedin 9010"
"4962",310793,"152 Balmacewen Road Dunedin 9010"
"4963",310794,"154 Balmacewen Road Dunedin 9010"
"4964",310795,NA
"4965",310796,"160 Balmacewen Road Dunedin 9010"
"4966",310797,"253 Helensburgh Road Dunedin 9010"
"4967",310798,"G W and P J Batts Family Trust 164 Balmacewen Road Dunedin 9010"
"4968",310799,"166 Balmacewen Road Dunedin 9010"
"4969",310800,NA
"4970",310801,"PO Box 145 Dunedin 9054"
"4971",310802,"220 Burt Street Dunedin 9010"
"4972",310803,NA
"4973",310804,"214 Burt Street Dunedin 9010"
"4974",310805,"212 Burt Street Dunedin 9010"
"4975",310806,"208 Burt Street Dunedin 9010"
"4976",310807,"Auckland Central Regional Office PO Box 74598 Greenlane Auckland 1546"
"4977",310808,"200 Burt Street Dunedin 9010"
"4978",310809,"PO Box 1199 Dunedin 9054"
"4979",310810,"139 Chapman Street Dunedin 9010"
"4980",310811,"253 Chain Hills Road RD 1 Dunedin 9076"
"4981",310812,"253 Chain Hills Road RD 1 Dunedin 9076"
"4982",310813,"145 Chapman Street Dunedin 9010"
"4983",310814,"147 Chapman Street Dunedin 9010"
"4984",310815,"21 Snowdon Street RD 2 Mosgiel 9092"
"4985",310816,"KAST Trust 151 Chapman Street Dunedin 9010"
"4986",310817,"107 Chapman Street Dunedin 9010"
"4987",310818,"111 Chapman Street Dunedin 9010"
"4988",310819,"113 Chapman Street Dunedin 9010"
"4989",310820,"115 Chapman Street Dunedin 9010"
"4990",310821,"203 Burt Street Dunedin 9010"
"4991",310822,"209 Burt Street Dunedin 9010"
"4992",310823,"Auckland Central Regional Office PO Box 74598 Greenlane Auckland 1546"
"4993",310824,"215 Burt Street Dunedin 9010"
"4994",310825,"Auckland Central Regional Office PO Box 74598 Greenlane Auckland 1546"
"4995",310826,"219 Burt Street Dunedin 9010"
"4996",310827,"225 Burt Street Dunedin 9010"
"4997",310829,"66B Winters Road Redwood Christchurch 8051"
"4998",310830,"102 Rosebank Avenue Dunedin 9010"
"4999",310831,"118 Lynn Street Dunedin 9010"
