"18480",326161,"115 Cavell Street Dunedin","PO Box 150 Paihia 0247", "115 Cavell St, Tainui, Dunedin 9013, New Zealand", -45.9023826, 170.5229468
"18481",326162,"4 Dundonald Street Dunedin","4 Dundonald Street Dunedin 9013", "4 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.9021197, 170.5230567
"18482",326163,"6 Dundonald Street Dunedin","6 Dundonald Street Dunedin 9013", "6 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.9023397, 170.5231567
"18483",326164,"8 Dundonald Street Dunedin","8 Dundonald Street Dunedin 9013", "8 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.9024426, 170.5233916
"18484",326165,"10 Dundonald Street Dunedin","10 Dundonald Street Dunedin 9013", "10 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.9023873, 170.5236599
"18485",326166,"14 Dundonald Street Dunedin","16 Dundonald Street Dunedin 9013", "14 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.90242509999999, 170.524282
"18486",326167,"18 Dundonald Street Dunedin","16 Dundonald Street Dunedin 9013", "18 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.9021823, 170.5241031
"18487",326168,"16 Dundonald Street Dunedin","16 Dundonald Street Dunedin 9013", "16 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.9023062, 170.5238781
"18488",326169,"20 Dundonald Street Dunedin","20 Dundonald Street Dunedin 9013", "20 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.9021057, 170.5242813
"18489",326170,"22 Dundonald Street Dunedin","22 Dundonald Street Dunedin 9013", "22 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.9020134, 170.5245652
"18490",326171,"24 Dundonald Street Dunedin","24 Dundonald Street Dunedin 9013", "24 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.9019717, 170.5247919
"18491",326172,"26 Dundonald Street Dunedin","26 Dundonald Street Dunedin 9013", "26 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.9018612, 170.5249704
"18492",326173,"28 Dundonald Street Dunedin","28 Dundonald Street Dunedin 9013", "28 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.9017804, 170.5252038
"18493",326174,"28A Dundonald Street Dunedin","Morton Family Trust 28A Dundonald Street Dunedin 9013", "28A Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.9019948, 170.5253941
"18494",326175,"30 Dundonald Street Dunedin","30 Dundonald Street Dunedin 9013", "30 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.90169239999999, 170.5254376
"18495",326176,"32 Dundonald Street Dunedin","32 Dundonald Street Dunedin 9013", "32 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.9015767, 170.5257133
"18496",326177,"34A Dundonald Street Dunedin","34A Dundonald Street Dunedin 9013", "34A Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.9016636, 170.5260565
"18497",326178,"34 Dundonald Street Dunedin","34 Dundonald Street Dunedin 9013", "34 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.9014805, 170.5258342
"18498",326179,"36 Dundonald Street Dunedin","36 Dundonald Street Dunedin 9013", "36 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.9013748, 170.526062
"18499",326180,"38 Dundonald Street Dunedin","38 Dundonald Street Dunedin 9013", "38 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.9015688, 170.5262993
"18500",326181,"40 Dundonald Street Dunedin",NA, "40 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.9012982, 170.5262838
"18501",326182,"42 Dundonald Street Dunedin","42 Dundonald Street Dunedin 9013", "42 Dundonald St, Tainui, Dunedin 9013, New Zealand", -45.901142, 170.5265266
"18502",326183,"4 Norman Street Dunedin","4 Norman Street Dunedin 9013", "4 Norman St, Tainui, Dunedin 9013, New Zealand", -45.9012123, 170.5266843
"18503",326184,"6 Norman Street Dunedin",NA, "6 Norman St, Tainui, Dunedin 9013, New Zealand", -45.9013606, 170.5268292
"18504",326185,"8 Norman Street Dunedin","8 Norman Street Dunedin 9013", "8 Norman St, Tainui, Dunedin 9013, New Zealand", -45.9017855, 170.526231
"18505",326186,"8A Norman Street Dunedin","Moyle Family Trust 8A Norman Street Dunedin 9013", "8A Norman St, Tainui, Dunedin 9013, New Zealand", -45.9018328, 170.5262776
"18506",326187,"10 Norman Street Dunedin","230 Hillview Road RD 1 Alexandra 9391", "10 Norman St, Tainui, Dunedin 9013, New Zealand", -45.9016842, 170.5265792
"18507",326188,"12 Norman Street Dunedin","12 Norman Street Dunedin 9013", "12 Norman St, Tainui, Dunedin 9013, New Zealand", -45.9014792, 170.5270297
"18508",326189,"14 Norman Street Dunedin","14 Norman Street Dunedin 9013", "14 Norman St, Tainui, Dunedin 9013, New Zealand", -45.901557, 170.52718
"18509",326190,"16 Norman Street Dunedin","16 Norman Street Dunedin 9013", "16 Norman St, Tainui, Dunedin 9013, New Zealand", -45.9018575, 170.5267905
"18510",326191,"18 Norman Street Dunedin","18 Norman Street Dunedin 9013", "18 Norman St, Tainui, Dunedin 9013, New Zealand", -45.90206509999999, 170.5266387
"18511",326192,"16A Norman Street Dunedin","16A Norman Street Dunedin 9013", "16A Norman St, Tainui, Dunedin 9013, New Zealand", -45.9019292, 170.5268578
"18512",326193,"16B Norman Street Dunedin","244 Larnach Road Dunedin 9013", "16B Norman St, Tainui, Dunedin 9013, New Zealand", -45.90189549999999, 170.5269196
"18513",326194,"22A Norman Street Dunedin","3 Tohill Court Alexandra 9320", "22A Norman St, Tainui, Dunedin 9013, New Zealand", -45.902172, 170.5268302
"18514",326196,"28 Norman Street Dunedin","28 Norman Street Dunedin 9013", "28 Norman St, Tainui, Dunedin 9013, New Zealand", -45.9016066, 170.5273956
"18515",326197,"30 Norman Street Dunedin","30 Norman Street Dunedin 9013", "30 Norman St, Tainui, Dunedin 9013, New Zealand", -45.9016907, 170.5275379
"18516",326198,"32 Norman Street Dunedin","32 Norman Street Dunedin 9013", "32 Norman St, Tainui, Dunedin 9013, New Zealand", -45.9018526, 170.5276605
"18517",326199,"34 Norman Street Dunedin","34 Norman Street Dunedin 9013", "34 Norman St, Tainui, Dunedin 9013, New Zealand", -45.9018805, 170.5278399
"18518",326200,"36 Norman Street Dunedin","36 Norman Street Dunedin 9013", "36 Norman St, Tainui, Dunedin 9013, New Zealand", -45.9019821, 170.5279864
"18519",326201,"38 Norman Street Dunedin","38 Norman Street Dunedin 9013", "38 Norman St, Tainui, Dunedin 9013, New Zealand", -45.9020953, 170.5280875
"18520",326202,"40 Norman Street Dunedin","40 Norman Street Dunedin 9013", "40 Norman St, Tainui, Dunedin 9013, New Zealand", -45.9021894, 170.5282417
"18521",326203,"42 Norman Street Dunedin","48 Martin Road Fairfield Dunedin 9018", "42 Norman St, Tainui, Dunedin 9013, New Zealand", -45.9022791, 170.5283403
