"3459",309246,"290 Malvern Street Dunedin","Gone No Address", "290 Malvern St, Glenleith, Dunedin 9010, New Zealand", -45.8418925, 170.5024837
"4813",310643,"4 Jason Street Dunedin","R F and M Z Main Family Trust 4 Jason Street Dunedin 9010", "4 Jason St, Helensburgh, Dunedin 9010, New Zealand", -45.85356950000001, 170.4862848
"4814",310644,"6 Jason Street Dunedin","6 Jason Street Dunedin 9010", , ,
"4840",310670,"19 Jason Street Dunedin","19 Jason Street Dunedin 9010", "19 Jason St, Helensburgh, Dunedin 9010, New Zealand", -45.8527109, 170.4860281
"4843",310673,"9 Upland Street Dunedin","9 Upland Street Dunedin 9010", "9 Upland St, Helensburgh, Dunedin 9010, New Zealand", -45.8521989, 170.4870265
"4845",310675,"21 Jason Street Dunedin","21 Jason Street Dunedin 9010", "21 Jason St, Helensburgh, Dunedin 9010, New Zealand", -45.8525141, 170.4861288
"4851",310681,"207 Balmacewen Road Dunedin","82 Scurr Road RD 1 Dunedin 9076", "207 Balmacewen Rd, Wakari, Dunedin 9010, New Zealand", -45.8537459, 170.4874085
"4855",310685,"195A Balmacewen Road Dunedin","195A Balmacewen Road Dunedin 9010", "195A Balmacewen Rd, Wakari, Dunedin 9010, New Zealand", -45.8531288, 170.4880109
"4859",310689,"189 Balmacewen Road Dunedin","189 Balmacewen Road Dunedin 9010", "189 Balmacewen Rd, Wakari, Dunedin 9010, New Zealand", -45.8534552, 170.488498
"4861",310691,"185 Balmacewen Road Dunedin","185 Balmacewen Road Dunedin 9010", "185 Balmacewen Rd, Wakari, Dunedin 9010, New Zealand", -45.853755, 170.4889638
"4871",310701,"42 Prestwick Street Dunedin","42 Prestwick Street Dunedin 9010", "42 Prestwick St, Maori Hill, Dunedin 9010, New Zealand", -45.8568554, 170.4966283
"4875",310705,"40 Prestwick Street Dunedin","C/O Public Trust PO Box 31543 Lower Hutt 5040", "40 Prestwick St, Maori Hill, Dunedin 9010, New Zealand", -45.8569892, 170.4964127
"4881",310712,"119 Balmacewen Road Dunedin","119 Balmacewen Road Dunedin 9010", "119 Balmacewen Rd, Wakari, Dunedin 9010, New Zealand", -45.8541408, 170.493162
"4887",310718,"137 Balmacewen Road Dunedin","S J and R J Greaves Family Trust 137 Balmacewen Road Dunedin 9010", "137 Balmacewen Rd, Wakari, Dunedin 9010, New Zealand", -45.85389360000001, 170.4915907
"4888",310719,"139 Balmacewen Road Dunedin","139 Balmacewen Road Dunedin 9010", "139 Balmacewen Rd, Wakari, Dunedin 9010, New Zealand", -45.8538974, 170.4913961
"4896",310727,"150A Chapman Street Dunedin","150A Chapman Street Dunedin 9010", "150A Chapman St, Wakari, Dunedin 9010, New Zealand", -45.8557892, 170.4930453
"4911",310742,"182 Burt Street Dunedin","182 Burt Street Dunedin 9010", "182 Burt St, Wakari, Dunedin 9010, New Zealand", -45.8560267, 170.4925675
"4917",310748,"185 Burt Street Dunedin","185 Burt Street Dunedin 9010", "185 Burt St, Wakari, Dunedin 9010, New Zealand", -45.856446, 170.4913771
