"22896",330899,"2A Wynyard Street Dunedin","J M W Allum Family Trust 4 Thomson Street Green Island Dunedin 9018", "2A Wynyard St, South Dunedin, Dunedin 9012, New Zealand", -45.8976839, 170.5042245
"22897",330900,"2 Wynyard Street Dunedin","2 Wynyard Street Dunedin 9012", "2 Wynyard St, South Dunedin, Dunedin 9012, New Zealand", -45.8975796, 170.5040178
"22898",330901,"6 Wynyard Street Dunedin","6 Wynyard Street Dunedin 9012", "6 Wynyard St, South Dunedin, Dunedin 9012, New Zealand", -45.897344, 170.5040468
"22899",330902,"4 Wynyard Street Dunedin","85B Queens Drive Saint Kilda Dunedin 9012", "4 Wynyard St, South Dunedin, Dunedin 9012, New Zealand", -45.8975076, 170.5040453
"22900",330903,"8 Wynyard Street Dunedin","4 Rosebery Street Dunedin 9011", "8 Wynyard St, South Dunedin, Dunedin 9012, New Zealand", -45.89744169999999, 170.5038206
"22901",330904,"10 Wynyard Street Dunedin","10 Wynyard Street Dunedin 9012", "10 Wynyard St, South Dunedin, Dunedin 9012, New Zealand", -45.8974835, 170.5037212
"22902",330905,"12 Wynyard Street Dunedin","12 Wynyard Street Dunedin 9012", "12 Wynyard St, South Dunedin, Dunedin 9012, New Zealand", -45.8975339, 170.503633
"22903",330906,"14 Wynyard Street Dunedin","225 Main South Road Green Island Dunedin 9018", "14 Wynyard St, South Dunedin, Dunedin 9012, New Zealand", -45.89759919999999, 170.5034496
"22904",330907,"16 Wynyard Street Dunedin","PO Box 141 Dunedin 9054", "16 Wynyard St, South Dunedin, Dunedin 9012, New Zealand", -45.8976437, 170.5032958
"22905",330908,"18 Wynyard Street Dunedin","531 North Road Dunedin 9010", "18 Wynyard St, South Dunedin, Dunedin 9012, New Zealand", -45.8977258, 170.503187
"22906",330909,"22 Wynyard Street Dunedin","47 Shaw Street Mosgiel 9024", "22 Wynyard St, South Dunedin, Dunedin 9012, New Zealand", -45.89783629999999, 170.5029051
"22907",330910,"24 Wynyard Street Dunedin","PO Box 1027 Dunedin 9054", "24 Wynyard St, South Dunedin, Dunedin 9012, New Zealand", -45.8978755, 170.5027986
"22908",330911,"362 King Edward Street Dunedin","P B Blackett Trust and A J L Blackett Trust PO Box 40001 Glenfield Auckland 0747", "362 King Edward St, South Dunedin, Dunedin 9012, New Zealand", -45.8979533, 170.5025299
"22909",330912,"358 King Edward Street Dunedin","47 Shaw Street Mosgiel 9024", "358 King Edward St, South Dunedin, Dunedin 9012, New Zealand", -45.8978141, 170.5024948
"22910",330913,"352 King Edward Street Dunedin","352 King Edward Street Dunedin 9012", "352 King Edward St, South Dunedin, Dunedin 9012, New Zealand", -45.8976872, 170.5024698
"22911",330914,"340 King Edward Street Dunedin","PO Box 5045 Moray Place Dunedin 9058", "340 King Edward St, South Dunedin, Dunedin 9012, New Zealand", -45.8974383, 170.5021411
"22912",330915,"69 Melbourne Street Dunedin","PO Box 5045 Moray Place Dunedin 9058", "69 Melbourne St, South Dunedin, Dunedin 9012, New Zealand", -45.897194, 170.5025552
"22913",330916,"63 Melbourne Street Dunedin","60 Grandvista Drive Green Island Dunedin 9018", "63 Melbourne St, South Dunedin, Dunedin 9012, New Zealand", -45.8971043, 170.5029347
"22914",330917,"61 Melbourne Street Dunedin","61 Melbourne Street Dunedin 9012", "61 Melbourne St, South Dunedin, Dunedin 9012, New Zealand", -45.8974304, 170.5032158
"22915",330918,"57 Melbourne Street Dunedin","L A and R J Prattley Family Trust 14 Churchill Street Dunedin 9012", "57 Melbourne St, South Dunedin, Dunedin 9012, New Zealand", -45.89715210000001, 170.5032732
"22916",330919,"59A Melbourne Street Dunedin","17 Gainsborough Street Christchurch 8025", "59A Melbourne St, South Dunedin, Dunedin 9012, New Zealand", -45.89731, 170.5033847
"22917",330920,"59B Melbourne Street Dunedin","17 Gainsborough Street Christchurch 8025", "59B Melbourne St, South Dunedin, Dunedin 9012, New Zealand", -45.8974136, 170.5034804
"22918",330921,"55 Melbourne Street Dunedin","55 Melbourne Street Dunedin 9012", , ,
"22919",330922,"53 Melbourne Street Dunedin","22 Easther Crescent Dunedin 9012", "53 Melbourne St, South Dunedin, Dunedin 9012, New Zealand", -45.8970512, 170.5035217
"22920",330923,"51 Melbourne Street Dunedin","PO Box 367 Dunedin 9054", "51 Melbourne St, South Dunedin, Dunedin 9012, New Zealand", -45.8971778, 170.50377
"22921",330924,"47 Melbourne Street Dunedin","47 Melbourne Street Dunedin 9012", "47 Melbourne St, South Dunedin, Dunedin 9012, New Zealand", -45.8968303, 170.5037016
"22922",330925,"49A Melbourne Street Dunedin","17 Gainsborough Street Christchurch 8025", "49A Melbourne St, South Dunedin, Dunedin 9012, New Zealand", -45.8970766, 170.5038798
"22923",330926,"49B Melbourne Street Dunedin","49B Melbourne Street Dunedin 9012", "49B Melbourne St, South Dunedin, Dunedin 9012, New Zealand", -45.8971265, 170.5039235
"22924",330927,"49C Melbourne Street Dunedin","49C Melbourne Street Dunedin 9012", "49C Melbourne St, South Dunedin, Dunedin 9012, New Zealand", -45.89717400000001, 170.5039697
"22925",330928,"45 Melbourne Street Dunedin","PO Box 5045 Moray Place Dunedin 9058", "45 Melbourne St, South Dunedin, Dunedin 9012, New Zealand", -45.8966912, 170.5038641
"22926",330929,"43 Melbourne Street Dunedin","43 Melbourne Street Dunedin 9012", "43 Melbourne St, South Dunedin, Dunedin 9012, New Zealand", -45.896676, 170.5040504
"22927",330930,"37 Fingall Street Dunedin","37 Fingall Street Dunedin 9012", "37 Fingall St, South Dunedin, Dunedin 9012, New Zealand", -45.89675099999999, 170.5041655
"22928",330931,"41 Fingall Street Dunedin","41 Fingall Street Dunedin 9012", "41 Fingall St, South Dunedin, Dunedin 9012, New Zealand", -45.8970353, 170.5043948
"22929",330932,"45 Fingall Street Dunedin","58 Marywil Crescent Hillcrest Auckland 0627", "45 Fingall St, South Dunedin, Dunedin 9012, New Zealand", -45.8971556, 170.5044883
"22930",330933,"47 Fingall Street Dunedin","47 Fingall Street Dunedin 9012", "47 Fingall St, South Dunedin, Dunedin 9012, New Zealand", -45.8972561, 170.5045548
"22931",330934,"49 Fingall Street Dunedin","14A Main South Road Concord Dunedin 9018", "49 Fingall St, South Dunedin, Dunedin 9012, New Zealand", -45.8974302, 170.5047208
"22932",330935,"507 Andersons Bay Road Dunedin","22 Holyport Close Fairfield Dunedin 9018", "507 Andersons Bay Rd, South Dunedin, Dunedin 9012, New Zealand", -45.8963065, 170.5073349
"22933",330936,"20L Oxford Street Dunedin","Catherine Sansom Trust 20L Oxford Street Dunedin 9012", "20L Oxford St, South Dunedin, Dunedin 9012, New Zealand", -45.8964535, 170.5061889
"22934",330937,"20M Oxford Street Dunedin","PO Box 5823 Moray Place Dunedin 9058", "20M Oxford St, South Dunedin, Dunedin 9012, New Zealand", -45.8964229, 170.5062604
"22935",330938,"20N Oxford Street Dunedin","PO Box 34 Ranfurly 9353", "20N Oxford St, South Dunedin, Dunedin 9012, New Zealand", -45.8963878, 170.5063611
"22936",330939,"20O Oxford Street Dunedin","20O Oxford Street Dunedin 9012", "20O Oxford St, South Dunedin, Dunedin 9012, New Zealand", -45.8963439, 170.5064453
