"9623",315707,"14 Nutsford Street Dunedin","Auckland Central Regional Office PO Box 74598 Greenlane Auckland 1546", "14 Nutsford St, Brockville, Dunedin 9011, New Zealand", -45.8655199, 170.4563084
"9624",315708,"20 Barton Street Dunedin","C/O William Fitzgerald 207 Granada Square Durban SOUTH AFRICA", "20 Barton St, Brockville, Dunedin 9011, New Zealand", -45.8660171, 170.4563557
"9625",315709,"18 Barton Street Dunedin","Auckland Central Regional Office PO Box 74598 Greenlane Auckland 1546", "18 Barton St, Brockville, Dunedin 9011, New Zealand", -45.86574290000001, 170.4563284
"9626",315710,"16 Barton Street Dunedin","Auckland Central Regional Office PO Box 74598 Greenlane Auckland 1546", "16 Barton St, Brockville, Dunedin 9011, New Zealand", -45.8657589, 170.4566702
"9627",315711,"10 Barton Street Dunedin","Auckland Central Regional Office PO Box 74598 Greenlane Auckland 1546", "10 Barton St, Brockville, Dunedin 9011, New Zealand", -45.86607859999999, 170.456959
"9628",315712,"8 Barton Street Dunedin","8 Barton Street Dunedin 9011", "8 Barton St, Brockville, Dunedin 9011, New Zealand", -45.8660167, 170.4571356
"9629",315713,"6 Barton Street Dunedin","6 Barton Street Dunedin 9011", "6 Barton St, Brockville, Dunedin 9011, New Zealand", -45.8660477, 170.457336
"9630",315714,"4 Barton Street Dunedin","Auckland Central Regional Office PO Box 74598 Greenlane Auckland 1546", "4 Barton St, Brockville, Dunedin 9011, New Zealand", -45.8660444, 170.4576388
"9631",315715,"2 Barton Street Dunedin","2 Barton Street Dunedin 9011", "2 Barton St, Brockville, Dunedin 9011, New Zealand", -45.8659611, 170.4578373
"9632",315716,"29 Caldwell Street Dunedin","29 Caldwell Street Dunedin 9011", "29 Caldwell St, Brockville, Dunedin 9011, New Zealand", -45.8657261, 170.4574161
"9633",315717,"35 Caldwell Street Dunedin","PO Box 41 Balclutha 9240", "35 Caldwell St, Brockville, Dunedin 9011, New Zealand", -45.8656084, 170.4572152
"9634",315718,"37 Caldwell Street Dunedin","Auckland Central Regional Office PO Box 74598 Greenlane Auckland 1546", "37 Caldwell St, Brockville, Dunedin 9011, New Zealand", -45.8655005, 170.4570537
